run,id,phase,operation,parent_ids,hcv,scv,fitness,node_count,tree_depth,tree,canonical
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g6-i19,6,mutation,g5-i10,11,4.849,58.184,14,4,(if (< e h) (+ (* a b) (* c d)) (- f g)),(if (< e h) (+ (* a b) (* c d)) (- f g))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-e0,7,elitism,g6-i11,0,4.681,4.681,11,4,(+ (/ (+ a b) e) (* c (/ f g))),(+ (* (/ f g) c) (/ (+ a b) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i1,7,crossover,g6-i5|g6-i15,5,4.960,29.759,9,4,(+ (* (+ e f) g) (/ h a)),(+ (* (+ e f) g) (/ h a))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i2,7,crossover,g6-i5|g6-i15,11,4.357,52.281,9,4,(+ (* (+ b c) d) (/ f g)),(+ (* (+ b c) d) (/ f g))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i3,7,crossover,g6-e0|g6-i1,0,4.798,4.798,9,4,(+ (* (/ b e) a) (/ f g)),(+ (* (/ b e) a) (/ f g))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i4,7,crossover,g6-e0|g6-i1,6,4.710,32.970,9,4,(+ (/ (* c d) e) (* f g)),(+ (* f g) (/ (* c d) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i5,7,crossover,g6-i11|g6-i15,1,4.834,9.667,9,4,(+ (* a (/ b e)) (/ c g)),(+ (* (/ b e) a) (/ c g))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i6,7,crossover,g6-i11|g6-i15,9,4.902,49.023,10,3,(if (< f g) (+ a b) (* c d)),(if (< f g) (+ a b) (* c d))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i7,7,mutation,g6-e0,5,4.664,27.984,14,4,(if (< a e) (* (+ a b) f) (+ (* c d) h)),(if (< a e) (* (+ a b) f) (+ (* c d) h))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i8,7,mutation,g6-i13,6,4.903,34.324,12,4,(if (< a e) (* (+ b c) d) (+ f g)),(if (< a e) (* (+ b c) d) (+ f g))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i9,7,crossover,g6-i17|g6-i5,0,4.907,4.907,9,4,(+ (* (+ a b) f) (/ g e)),(+ (* (+ a b) f) (/ g e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i10,7,mutation,g6-e0,10,4.540,49.943,14,4,(if (< a e) (* (+ a b) f) (+ (* c d) h)),(if (< a e) (* (+ a b) f) (+ (* c d) h))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i11,7,crossover,g6-i14|g6-i9,4,4.583,22.917,14,4,(if (< a d) (+ (* f g) h) (* f (+ g h))),(if (< a d) (+ (* f g) h) (* (+ g h) f))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i12,7,crossover,g6-i14|g6-i9,13,4.684,65.582,9,4,(+ (* (+ a b) f) (/ g d)),(+ (* (+ a b) f) (/ g d))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i13,7,crossover,g6-e0|g6-i11,1,5.238,10.477,11,4,(+ (/ (* b c) e) (+ f (/ g h))),(+ (+ (/ g h) f) (/ (* b c) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i14,7,crossover,g6-e0|g6-i11,0,4.757,4.757,11,4,(+ (/ (+ a f) e) (* c (/ b g))),(+ (* (/ b g) c) (/ (+ a f) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i15,7,crossover,g6-i14|g6-i1,10,4.565,50.215,16,4,(if (< b c) (+ (* f g) h) (* (/ a e) (+ f g))),(if (< b c) (+ (* f g) h) (* (+ f g) (/ a e)))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i16,7,crossover,g6-i14|g6-i1,0,4.770,4.770,11,4,(+ (* (+ a d) (/ f g)) (- h e)),(+ (* (+ a d) (/ f g)) (- h e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i17,7,mutation,g6-e0,13,4.361,61.048,14,4,(if (< a e) (* (+ a b) f) (+ (* c d) h)),(if (< a e) (* (+ a b) f) (+ (* c d) h))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i18,7,crossover,g6-i5|g6-i14,4,4.448,22.242,12,4,(if (> f h) (+ (* f g) h) (/ f g)),(if (< h f) (+ (* f g) h) (/ f g))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g7-i19,7,crossover,g6-i5|g6-i14,7,4.273,34.181,12,4,(+ (* (+ f g) h) (if (< a d) f g)),(+ (* (+ f g) h) (if (< a d) f g))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-e0,8,elitism,g7-e0,0,4.681,4.681,11,4,(+ (/ (+ a b) e) (* c (/ f g))),(+ (* (/ f g) c) (/ (+ a b) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i1,8,crossover,g7-i11|g7-e0,12,4.588,59.644,14,4,(if (> f g) (* (+ a b) e) (+ (* c d) h)),(if (< g f) (* (+ a b) e) (+ (* c d) h))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i2,8,crossover,g7-i11|g7-e0,1,4.996,9.992,13,4,(+ (* (/ a e) (+ f g)) (- h (/ b c))),(+ (* (+ f g) (/ a e)) (- h (/ b c)))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i3,8,mutation,g7-i16,0,4.980,4.980,16,4,(if (< (+ a d) f) (* (+ a d) (/ f g)) (- h e)),(if (< (+ a d) f) (* (+ a d) (/ f g)) (- h e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i4,8,crossover,g7-i14|g7-e0,0,4.691,4.691,11,4,(+ (/ (+ a c) e) (* b (/ f g))),(+ (* (/ f g) b) (/ (+ a c) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i5,8,crossover,g7-i14|g7-e0,0,4.968,4.968,11,4,(+ (/ (+ b f) e) (* a (/ c g))),(+ (* (/ c g) a) (/ (+ b f) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i6,8,mutation,g7-i13,32,4.459,147.139,12,4,(if (< a e) (* b c) (+ f (/ g h))),(if (< a e) (* b c) (+ (/ g h) f))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i7,8,crossover,g7-i18|g7-i7,37,3.463,131.602,14,4,(if (< f h) (+ (* a f) g) (/ (+ b c) d)),(if (< f h) (+ (* a f) g) (/ (+ b c) d))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i8,8,crossover,g7-i18|g7-i7,12,4.626,60.132,14,4,(if (> a e) (* (+ f g) h) (+ (* c d) e)),(if (< e a) (* (+ f g) h) (+ (* c d) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i9,8,crossover,g7-i9|g7-e0,5,5.047,30.279,7,3,(+ (* a f) (/ g e)),(+ (* a f) (/ g e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i10,8,crossover,g7-i9|g7-e0,4,4.799,23.997,7,3,(+ (/ b e) (* c f)),(+ (* c f) (/ b e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i11,8,mutation,g7-i9,2,5.262,15.785,12,4,(if (< a b) (* (+ a b) f) (/ g e)),(if (< a b) (* (+ a b) f) (/ g e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i12,8,crossover,g7-i11|g7-i14,21,4.397,96.738,14,4,(if (> f g) (* (+ a b) e) (+ (/ c h) d)),(if (< g f) (* (+ a b) e) (+ (/ c h) d))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i13,8,mutation,g7-i18,7,4.747,37.973,16,4,(if (> (+ f b) h) (* (+ f b) g) (/ (+ f b) g)),(if (< h (+ b f)) (* (+ b f) g) (/ (+ b f) g))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i14,8,crossover,g7-e0|g7-i19,5,4.776,28.656,12,4,(+ (* a (+ b c)) (if (> e f) g h)),(+ (* (+ b c) a) (if (< f e) g h))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i15,8,crossover,g7-e0|g7-i19,48,2.494,122.206,11,4,(+ (/ (+ d e) f) (* g (/ h a))),(+ (* (/ h a) g) (/ (+ d e) f))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i16,8,crossover,g7-i13|g7-e0,0,5.262,5.262,11,4,(+ (/ (* c f) e) (+ b (/ g h))),(+ (+ (/ g h) b) (/ (* c f) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i17,8,crossover,g7-i13|g7-e0,0,4.882,4.882,11,4,(+ (/ (+ a c) e) (* b (/ f g))),(+ (* (/ f g) b) (/ (+ a c) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i18,8,crossover,g7-i14|g7-e0,0,4.835,4.835,11,4,(+ (/ (+ a c) e) (* b (/ f g))),(+ (* (/ f g) b) (/ (+ a c) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g8-i19,8,crossover,g7-i14|g7-e0,0,5.436,5.436,11,4,(+ (/ (+ b f) e) (* a (/ c g))),(+ (* (/ c g) a) (/ (+ b f) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-e0,9,elitism,g8-e0,0,4.681,4.681,11,4,(+ (/ (+ a b) e) (* c (/ f g))),(+ (* (/ f g) c) (/ (+ a b) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i1,9,crossover,g8-i19|g8-i4,0,4.761,4.761,11,4,(+ (/ (+ a f) e) (* b (/ c g))),(+ (* (/ c g) b) (/ (+ a f) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i2,9,crossover,g8-i19|g8-i4,0,5.052,5.052,11,4,(+ (/ (+ b c) e) (* a (/ f g))),(+ (* (/ f g) a) (/ (+ b c) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i3,9,mutation,g8-i11,17,4.839,87.098,12,4,(if (> a b) (+ (* f g) e) (/ h d)),(if (< b a) (+ (* f g) e) (/ h d))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i4,9,crossover,g8-i16|g8-i5,0,4.868,4.868,11,4,(+ (/ (* b f) e) (+ c (/ g h))),(+ (+ (/ g h) c) (/ (* b f) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i5,9,crossover,g8-i16|g8-i5,0,5.126,5.126,11,4,(+ (/ (+ c f) e) (* a (/ b g))),(+ (* (/ b g) a) (/ (+ c f) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i6,9,crossover,g8-i16|g8-i17,11,5.205,62.465,11,4,(+ (/ (* c f) e) (* b (/ g h))),(+ (* (/ g h) b) (/ (* c f) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i7,9,crossover,g8-i16|g8-i17,0,5.150,5.150,11,4,(+ (/ (+ a c) e) (+ b (/ f g))),(+ (+ (/ f g) b) (/ (+ a c) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i8,9,mutation,g8-e0,8,5.009,45.081,18,4,(if (< a e) (+ (* b c) (/ f g)) (+ (* a b) (/ c d))),(if (< a e) (+ (* b c) (/ f g)) (+ (* a b) (/ c d)))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i9,9,mutation,g8-i3,5,4.774,28.641,16,4,(if (> (+ a d) f) (* (+ a d) (/ f g)) (+ h e)),(if (< f (+ a d)) (* (+ a d) (/ f g)) (+ e h))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i10,9,mutation,g8-i16,25,4.327,112.496,14,4,(if (< a b) (* c (+ e f)) (+ (/ g h) d)),(if (< a b) (* (+ e f) c) (+ (/ g h) d))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i11,9,crossover,g8-i3|g8-i5,9,4.815,48.148,16,4,(if (> (* b c) e) (+ (/ b g) f) (- h (+ a d))),(if (< e (* b c)) (+ (/ b g) f) (- h (+ a d)))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i12,9,crossover,g8-i5|g8-i2,23,3.436,82.463,18,4,(+ (if (< a b) (* e f) (+ g h)) (/ (+ c d) (- e f))),(+ (/ (+ c d) (- e f)) (if (< a b) (* e f) (+ g h)))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i13,9,crossover,g8-i5|g8-i2,11,4.647,55.761,18,4,(+ (if (> h g) (+ a b) (* c d)) (- (/ f e) (+ a b))),(+ (- (/ f e) (+ a b)) (if (< g h) (+ a b) (* c d)))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i14,9,crossover,g8-i3|g8-i17,54,2.232,122.768,16,4,(if (< (* a d) f) (+ (/ a g) e) (- h (/ f b))),(if (< (* a d) f) (+ (/ a g) e) (- h (/ f b)))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i15,9,crossover,g8-i3|g8-i17,39,3.751,150.026,9,4,(+ (* (+ a b) e) (/ c g)),(+ (* (+ a b) e) (/ c g))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i16,9,crossover,g8-i17|g8-i4,1,5.111,10.223,11,4,(+ (* a (/ b e)) (+ c (/ f g))),(+ (* (/ b e) a) (+ (/ f g) c))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i17,9,crossover,g8-i17|g8-i4,13,4.726,66.168,14,4,(if (< a b) (+ d (* e f)) (- g (/ h c))),(if (< a b) (+ (* e f) d) (- g (/ h c)))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i18,9,crossover,g8-i10|g8-e0,7,4.987,39.897,9,4,(+ (/ (+ a b) e) (* c f)),(+ (* c f) (/ (+ a b) e))
results/temperature/T_0.4/car-f-92-20260831T153114Z-seed1001,g9-i19,9,crossover,g8-i10|g8-e0,0,4.916,4.916,9,4,(+ (/ b e) (* c (/ f g))),(+ (* (/ f g) c) (/ b e))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i0,-1,initial,,9,4.444,44.439,7,4,(+ a (+ b (* c d))),(+ (+ (* c d) b) a)
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i1,-1,initial,,35,3.522,126.783,10,3,(if (< e f) (* g h) (+ a b)),(if (< e f) (* g h) (+ a b))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i2,-1,initial,,56,1.922,109.531,7,3,(* (+ d e) (- f g)),(* (+ d e) (- f g))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i3,-1,initial,,6,4.522,31.651,10,4,(+ (+ a b) (if (> c h) d e)),(+ (+ a b) (if (< h c) d e))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i4,-1,initial,,9,4.761,47.605,3,2,(+ a b),(+ a b)
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i5,-1,initial,,8,4.555,40.993,10,3,(if (< e h) (* c d) (+ f g)),(if (< e h) (* c d) (+ f g))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i6,-1,initial,,51,2.394,124.479,7,3,(* (+ a b) (- c d)),(* (+ a b) (- c d))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i7,-1,initial,,11,4.740,56.881,7,3,(+ (* a b) (/ c d)),(+ (* a b) (/ c d))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i8,-1,initial,,10,4.634,50.975,5,3,(+ a (+ b c)),(+ (+ b c) a)
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i9,-1,initial,,5,4.545,27.270,10,3,(if (< e h) (* f g) (+ d e)),(if (< e h) (* f g) (+ d e))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i10,-1,initial,,52,2.074,109.936,7,3,(* (+ a b) (- c d)),(* (+ a b) (- c d))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i11,-1,initial,,9,4.646,46.457,7,3,(+ (+ e f) (* g h)),(+ (* g h) (+ e f))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i12,-1,initial,,10,4.736,52.091,3,2,(+ a b),(+ a b)
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i13,-1,initial,,15,4.456,71.292,10,3,(if (< e h) (* c d) (+ f g)),(if (< e h) (* c d) (+ f g))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i14,-1,initial,,56,1.831,104.366,7,3,(* (+ a b) (- c d)),(* (+ a b) (- c d))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i15,-1,initial,,8,4.646,41.816,7,3,(+ (* a b) (/ f g)),(+ (* a b) (/ f g))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i16,-1,initial,,10,4.693,51.626,7,3,(* (+ a b) (+ c d)),(* (+ a b) (+ c d))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i17,-1,initial,,45,2.904,133.575,7,3,(+ (* e f) (- g h)),(+ (* e f) (- g h))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i18,-1,initial,,56,2.872,163.709,10,3,(if (< a b) (+ c d) (* e f)),(if (< a b) (+ c d) (* e f))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,init-i19,-1,initial,,53,2.309,124.664,7,3,(- (+ a b) (* c d)),(- (+ a b) (* c d))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-e0,0,elitism,init-i9,5,4.545,27.270,10,3,(if (< e h) (* f g) (+ d e)),(if (< e h) (* f g) (+ d e))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i1,0,crossover,init-i5|init-i3,40,3.342,137.012,12,4,(if (> f h) (+ (* e g) c) (+ a b)),(if (< h f) (+ (* e g) c) (+ a b))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i2,0,crossover,init-i5|init-i3,35,4.190,150.843,12,4,(+ (if (< a d) (* b e) (+ c f)) g),(+ (if (< a d) (* b e) (+ c f)) g)
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i3,0,crossover,init-i4|init-i6,7,4.595,36.762,10,3,(if (< e f) (* a b) (+ c d)),(if (< e f) (* a b) (+ c d))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i4,0,crossover,init-i3|init-i7,6,4.605,32.237,10,4,(+ (* a b) (if (> c h) d e)),(+ (* a b) (if (< h c) d e))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i5,0,crossover,init-i3|init-i7,4,4.980,24.899,7,3,(+ (+ a b) (/ c d)),(+ (+ a b) (/ c d))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i6,0,crossover,init-i3|init-i15,8,4.597,41.369,10,4,(+ (* a b) (if (> c h) d e)),(+ (* a b) (if (< h c) d e))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i7,0,crossover,init-i3|init-i15,4,4.652,23.262,7,3,(+ (+ a b) (/ f g)),(+ (+ a b) (/ f g))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i8,0,crossover,init-i15|init-i15,8,4.647,41.824,9,4,(+ (* a (+ b c)) (/ f g)),(+ (* (+ b c) a) (/ f g))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i9,0,crossover,init-i15|init-i15,25,4.332,112.637,12,4,(if (< a b) (+ (* f g) h) (/ f g)),(if (< a b) (+ (* f g) h) (/ f g))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i10,0,mutation,init-i9,8,4.898,44.086,12,4,(if (< e h) (* f g) (+ d (* e f))),(if (< e h) (* f g) (+ (* e f) d))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i11,0,mutation,init-i9,6,4.564,31.946,12,4,(if (< e h) (* f g) (+ d (* e f))),(if (< e h) (* f g) (+ (* e f) d))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i12,0,mutation,init-i3,34,3.645,127.584,12,4,(+ (+ a b) (if (> c h) (* d e) e)),(+ (+ a b) (if (< h c) (* d e) e))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i13,0,crossover,init-i3|init-i16,13,4.558,63.813,10,4,(+ (* a b) (if (> c h) d e)),(+ (* a b) (if (< h c) d e))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i14,0,crossover,init-i3|init-i16,6,4.836,33.853,7,3,(+ (+ a b) (* c d)),(+ (* c d) (+ a b))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i15,0,crossover,init-i7|init-i4,7,4.483,35.863,7,3,(+ (/ a b) (* c d)),(+ (* c d) (/ a b))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i16,0,crossover,init-i7|init-i4,31,4.375,139.998,10,3,(if (< e f) (+ a b) (* c d)),(if (< e f) (+ a b) (* c d))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i17,0,mutation,init-i3,29,4.249,127.465,12,4,(+ (+ a b) (if (> c h) (* d e) e)),(+ (+ a b) (if (< h c) (* d e) e))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i18,0,crossover,init-i5|init-i15,13,4.091,57.278,12,4,(if (> f g) (+ (* e h) c) (- d b)),(if (< g f) (+ (* e h) c) (- d b))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g0-i19,0,crossover,init-i5|init-i15,3,4.541,18.165,9,4,(+ (/ (+ a b) c) (* f g)),(+ (* f g) (/ (+ a b) c))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-e0,1,elitism,g0-i19,3,4.541,18.165,9,4,(+ (/ (+ a b) c) (* f g)),(+ (* f g) (/ (+ a b) c))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i1,1,crossover,g0-i11|g0-e0,2,4.742,14.225,16,4,(if (< e h) (+ (* f g) (* d e)) (+ d (* e f))),(if (< e h) (+ (* d e) (* f g)) (+ (* e f) d))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i2,1,crossover,g0-i11|g0-e0,9,4.255,42.550,14,4,(if (< e h) (* (+ f d) g) (+ d (* e f))),(if (< e h) (* (+ d f) g) (+ (* e f) d))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i3,1,crossover,g0-i6|g0-i19,5,5.105,30.630,12,4,(+ (* (+ a b) c) (if (< e f) d g)),(+ (* (+ a b) c) (if (< e f) d g))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i4,1,crossover,g0-i6|g0-i19,13,4.590,64.256,18,4,(+ (/ (* a f) (+ b c)) (if (> h e) (* d g) (+ e f))),(+ (/ (* a f) (+ b c)) (if (< e h) (* d g) (+ e f)))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i5,1,crossover,g0-e0|g0-i14,1,4.985,9.971,10,3,(if (< e h) (+ f g) (* d e)),(if (< e h) (+ f g) (* d e))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i6,1,crossover,g0-e0|g0-i14,11,4.885,58.624,7,3,(+ (* a b) (+ c d)),(+ (* a b) (+ c d))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i7,1,mutation,g0-i5,7,4.793,38.343,18,4,(if (< e f) (+ (* a b) (/ c d)) (+ (+ a b) (/ c d))),(if (< e f) (+ (* a b) (/ c d)) (+ (+ a b) (/ c d)))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i8,1,crossover,g0-i18|g0-i5,5,4.692,28.154,12,4,(if (< e g) (* (+ a b) c) (+ d f)),(if (< e g) (* (+ a b) c) (+ d f))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i9,1,crossover,g0-i18|g0-i5,0,5.146,5.146,9,4,(+ (- h g) (/ (+ f b) e)),(+ (- h g) (/ (+ b f) e))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i10,1,mutation,g0-i19,18,4.443,84.416,14,4,(if (< a b) (+ (* c d) e) (+ (/ f g) h)),(if (< a b) (+ (* c d) e) (+ (/ f g) h))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i11,1,mutation,g0-i18,10,4.475,49.226,12,4,(if (< f g) (* (+ e c) d) (+ b h)),(if (< f g) (* (+ c e) d) (+ b h))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i12,1,crossover,g0-i5|g0-i3,40,4.046,165.870,14,4,(if (> e f) (+ (* a b) c) (/ d (+ e f))),(if (< f e) (+ (* a b) c) (/ d (+ e f)))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i13,1,crossover,g0-i7|g0-i10,39,3.155,126.217,14,4,(if (> e h) (+ (* a b) f) (+ c (* d e))),(if (< h e) (+ (* a b) f) (+ (* d e) c))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i14,1,crossover,g0-i7|g0-i10,3,4.942,19.770,9,4,(+ (+ (* a f) b) (/ g h)),(+ (+ (* a f) b) (/ g h))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i15,1,mutation,g0-i19,13,4.960,69.443,18,4,(if (< e h) (+ (* a b) (/ c d)) (+ (* f g) (/ a b))),(if (< e h) (+ (* a b) (/ c d)) (+ (* f g) (/ a b)))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i16,1,crossover,g0-i19|g0-i6,11,5.144,61.726,12,4,(+ (* a b) (if (> c h) d (+ f g))),(+ (* a b) (if (< h c) d (+ f g)))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i17,1,crossover,g0-i19|g0-i6,10,4.679,51.472,14,4,(+ (/ (+ a b) c) (if (<= c h) e (* f g))),(+ (/ (+ a b) c) (if (<= c h) e (* f g)))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i18,1,crossover,g0-i15|g0-i5,7,4.626,37.012,7,3,(+ (* a b) (/ c d)),(+ (* a b) (/ c d))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g1-i19,1,crossover,g0-i15|g0-i5,42,3.497,150.361,10,3,(if (< a b) (+ c d) (* e f)),(if (< a b) (+ c d) (* e f))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g2-e0,2,elitism,g1-i9,0,5.146,5.146,9,4,(+ (- h g) (/ (+ f b) e)),(+ (- h g) (/ (+ b f) e))
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g2-i1,2,mutation,g1-i3,23,3.276,78.624,8,3,(if (> c d) (+ e f) g),(if (< d c) (+ e f) g)
results/temperature/T_0.6/car-f-92-20260831T162127Z-seed1001,g2-i2,2,crossover,g1-i14|g1-e0,6,4.747,33.231,9,4,(+ (* a (+ b f)) (/ g h)),(+ (* (+ b f) a) (/ g h))
